listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
Q28Z/YnfHi9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-29-in-Noida&id=4d423833373939363531,2026-04-19 13:47:47,28.5687995,77.3350235,,Sector 29,"Chameli Marg, Sector 29, Noida, Uttar Pradesh","19210|Sector 38 Botanical Garden Metro Station Bus Stop, 19210|botanical charging station, 19202|Lord Mahavira School, 19203|Bhardwaj Hospital, 19206|Brahmaputra Market, 19206|Gardens Galleria Mal",,,Apartment,Semi-Furnished,3,3,North - East,650,Sq-ft,New Construction,"Arun Vihar Sector 29, Noida,Very Prime Location army flat for rent 1bhk with hall modular kitchen bathroom open terrace this is fully modified flat semi furnished with double bed, almirah, and geyser sofa pipe gas for family and bachelor near botanical metro, sector 18 metro close to DPS, APS, VBPS Schools and Brahmaputra market asking rent 35k",32000,32000,550,49,1,1 Open,No,No,No,,True,True,Agent,93,Immediately,2026-03-23T04:17:05.000Z,"Mar 23, '26",True
uHMnREDXG0ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-565-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-168-in-Noida&id=4d423832343334383737,2026-04-19 13:47:47,28.4942668408266,77.4087633711964,,Sector 168,"Noida, Delhi NCR","19202|Shiv Nadar School Noida, 19202|Shanti International School",,,Apartment,Furnished,25,30,,565,Sq-ft,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. 1 BHK apartment is available on rent in Sector 168 Noida right away. ₹28,600 is the monthly rent of this 1 BHK flat. The apartment is located at Sector -168 , Noida Expressway, Uttar Pardesh, India, Sector 149, Noida, Uttar Pradesh.. There are no brokerage fees on this 1 BHK multistorey apartment.",28600,,,51,1,,No,No,No,,False,False,Owner,33,Immediately,2026-03-30T22:30:38.000Z,"Mar 31, '26",True
OQFcEY5d68lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-615-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423635393338353735,2026-04-19 13:47:47,28.5756572575939,77.3826988418206,,Sector 75,sector 75,"19210|Sector 50 Metro|5 minutes, 19210|Kalyanpuri, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Furnished,2,17,East,615,Sq-ft,New Construction,"near by spectrum metro moll Sec 75 If you are searching a 1 BHK apartment for rent in Sector 75, check out this amazing rental flat. Available at a rental price of ₹27,000, this 1 BHK flat is worth considering. The apartment is on the 2 floor, has a carpet area of 550 sqft with 1 bathrooms and 2 balcony. 1 Covered parking facility are also available. The property encompasses 17 floor and provides Early Learning Centre, Kids Club amenities. The apartment is equipped with power back up, reserved parking, security, service/goods lift, visitor parking. The apartment is located at Maxblis Grand Wellington, Plot No-1, Sector 75, Noida, Uttar Pradesh .",27000,27000,1,44,1,1 Covered,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,100,Immediately,2026-04-06T13:46:54.000Z,"Apr 06, '26",True
2ZO6UzAPaQ1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-615-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423833353030373437,2026-04-19 13:47:47,28.5756572575939,77.3826988418206,,Sector 75,please call,"19210|Sector 50 Metro|5 minutes, 19210|Kalyanpuri, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Furnished,7,14,East,615,Sq-ft,5 to 10 years,"small society Find this 1 BHK rental flat in Sector 75 Noida. The flat is available for rent at a competitive amount of ₹30,000. Located on the 7 floor, the flat comprises 2 bathrooms, 1 balcony, and has a covered area of 615 sqft. This residential building features 14 floor and ensures Early Learning Centre, Kids Club comfort. The property features power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. Visit the flat at Maxblis Grand Wellington, Plot No-1, Sector 75, Noida, Uttar Pradesh .",30000,30000,1300,49,2,,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,80,Immediately,2026-02-21T08:04:04.000Z,"Feb 16, '26",True
54pcqDI1a0JzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-615-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423834303335313631,2026-04-19 13:47:47,28.5756572575939,77.3826988418206,,Sector 75,"Noida, Delhi NCR","19210|Sector 50 Metro|5 minutes, 19210|Kalyanpuri, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Furnished,10,17,North - East,615,Sq-ft,Less than 5 years,"nearby metro station You can explore this 1 BHK flat on rent in Sector 75 Noida. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹28,000. The apartment is on the 10 floor, has a covered area of 615 sqft with 2 bathrooms and 1 balcony. This property includes 17 floor and provides Early Learning Centre, Kids Club benefits. This unit is designed with power back up, reserved parking, security, air conditioned, intercom facility, ro water system. The full address of the apartment is Maxblis Grand Wellington, Plot No-1, Sector 75, Noida, Uttar Pradesh .",28000,30000,2000,46,2,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",False,True,Agent,76,Immediately,2026-04-02T07:04:11.000Z,"Apr 02, '26",True
wrY2NMwEYOFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-675-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-94-in-Noida&id=4d423831383733393833,2026-04-19 13:47:47,28.5514136430844,77.3229172757623,,Sector 94,4024.,"19210|Okhla Extension, 19210|Shahin Bagh",,,Apartment,Furnished,40,50,East,675,Sq-ft,Less than 5 years,"You can avail the 1 BHK flat for rent in the well-known location of Sector 94. The flat is available for rent at a competitive amount of ₹60,000. Located on the 40 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 600 sqft. 1 Covered parking space is also available. The building comprises 50 floor and includes Early Learning Centre features. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, visitor parking. The apartment is located at Noida-Greater Noida Expy, Sector 94, Noida, Uttar Pradesh. Do not pay any brokerage fee for this 1 BHK rental flat since the property ad is posted by the flat owner.",60000,,,89,1,1 Covered,Yes,No,No,"Service/Goods Lift, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Owner,73,Immediately,2026-04-16T23:43:03.000Z,"Apr 17, '26",True
C02r9rKS2HRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-10-Noida-Extension-in-Noida&id=4d423833363536343537,2026-04-19 13:47:47,28.57192649,77.47901804,,Decosta S,"Noida Extension,Noida",,,,Apartment,Unfurnished,1,1,,530,Sq-ft,New Construction,"Find this 1 BHK rental flat in Sector 10 Noida Extension Noida. The 1 BHK apartment is available at a reasonable rent of ₹67,868. Located on the 1 floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 530 sqft. Visit the flat at Greater Noida W Rd, Gaur City 2, Ghaziabad, Uttar Pradesh .",67868,,,128,1,,No,No,No,,True,True,Agent,40,Immediately,2026-03-06T05:10:53.000Z,"Mar 06, '26",True
SpA9j4yjrVtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-5700-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-128-in-Noida&id=4d423834313333373531,2026-04-19 13:47:47,28.5259509261874,77.3615789006735,,Sector 128,"Noida, Delhi NCR","19203|Jaypee Hospital, 19203|The Golden Hospital",,,Apartment,Semi-Furnished,3,3,North - East,5700,Sq-ft,New Construction,"Find this 1 BHK rental flat in Sector 128 Noida. This 1 BHK flat can be availed at the rental price of ₹1.6 Lac. Located on the 3 floor, the flat comprises 5 bathrooms, 4 balcony, and has a carpet area of 3500 sqft. This residential building features 3 floor and ensures Early Learning Centre comfort. The flat comes with power back up, reserved parking, security, service/goods lift, intercom facility. Visit the flat at Sector 128, Noida, Delhi NCR.",160000,250000,15000,28,5,,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,73,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
iES/Q88dwRFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-495-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-137-in-Noida&id=4d423833323534393437,2026-04-19 13:47:47,28.5094786954795,77.4101322331205,,Sector 137,ajnara daffodils sector 137,"19210|Noida Sector 137 Metro Station, 19201|Paramount Florence Plaza, 19201|AVR SUPER MART, 19202|The Shriram Millennium School Noida, 19203|Felix Hospital, 19203|Felix Healthcare, 19206|Supertech Mart",,,Apartment,Furnished,5,14,North - East,495,Sq-ft,5 to 10 years,This society is located in sector 137 Noida. flats are available here at the lowest rent and there is a good lift. There are good activities and 24 hour security. 24 hour connectivity. All facilities are available. And there is a playground for children to play. There is a clubhouse. There is also a swimpool.,22500,22500,2500,45,1,"1 Covered, 1 Open",No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-04-08T06:28:38.000Z,"Apr 08, '26",True
bwwD13LHehBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-167-in-Noida&id=4d423833323631323039,2026-04-19 13:47:47,28.4906787420886,77.4165182262643,,Sector 167,Mangroli Sector 167 Noida,,,,Apartment,Semi-Furnished,1,4,North - East,2500,Sq-ft,New Construction,"Large and ventilatied Rooms You can avail the 1 BHK flat for rent in the well-known location of Sector 167. This 1 BHK flat can be availed at the rental price of ₹8,000. The flat is located on the 1 floor which includes 1 bathrooms, 1 balcony, and covers a carpet area of 250 sqft. The apartment comes furnished with power back up, reserved parking, security, ro water system. The address is Mangroli Sector 167 Noida, Sector 167, Noida - Noida Expressway, Delhi NCR. There are no brokerage fees on this 1 BHK multistorey apartment.",8000,4000,2000,3,1,,No,No,Yes,RO Water System,False,True,Owner,77,Immediately,2026-04-15T23:41:41.000Z,"Apr 16, '26",True
Assjt9xrg19zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-580-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423833363831353035,2026-04-19 13:47:47,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Noida","19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Pacific World School, 19202|Delhi Technical Campus Greater Noida, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Furnished,12,24,,580,Sq-ft,New Construction,"You can explore this 1 BHK flat on rent in Noida Extension Noida. The rent of the 1 BHK flat is ₹16,999. Some premium add-on facilities bundled with the flat are 1 Wardrobe, 1 Bed, 1 TV, Fridge, Microwave, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 12 floor, the flat has 1 bathrooms, 2 balcony in carpet area of 420 sqft. The property has 24 floor and is equipped with Kids play area, Kids Club facilities. Visit the flat at Noida Extension, Noida.",16999,19000,2000,29,1,,No,No,No,,False,True,Agent,63,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
w9gPJfH0extzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423833393730313837,2026-04-19 13:47:47,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|Pacific World School, 19202|S.K.S World School, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Furnished,9,18,North - East,585,Sq-ft,Less than 5 years,"Best 2 plus study in Noida extension You can avail the 1 BHK flat for rent in the well-known location of Noida Extension. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹20,500. Located on the 9 floor, the flat has 1 bathrooms, 1 balcony in covered area of 585 sqft. The building includes 18 floor and supports Early Learning Centre, Guest Accommodation, Kids Club, Kids Play Pool With Water Slides living. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. You can visit the flat at Techzone 4,Greater Noida, Uttar Pradesh.",20500,20500,1500,35,1,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,70,Immediately,2026-03-27T18:58:14.000Z,"Mar 28, '26",True
PWu4HtbiHnZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-556-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-51-in-Noida&id=4d423736363138333431,2026-04-19 13:47:47,28.5804083332765,77.367330010301,,Sector 51,"Sector 51,Noida","19210|Sector 51 Metro Station|5 minutes, 19210|Sector 34 Noida, 19202|Sapphire Nursery School, 19202|S.R. Public School, 19203|Cloudnine, 19203|Surbhi Hospital, 19206|Cinepolis Smart Bharat Mall., 19206|Spectrum Metro Mall",,,Apartment,Semi-Furnished,Ground,3,North - East,556,Sq-ft,5 to 10 years,"One Drawing Cum Dining room , Kitchen, One Bathroom, Toilet along with One Balcony, Airy and Sunlight, Wardrobes, is available on rent If you are planning to rent a flat, you can consider this 1 BHK flat situated in the prime location of Sector 51. ₹20,000 is the monthly rent of this 1 BHK flat. Some premium add-on facilities bundled with the flat are Gas Connection. The apartment is on the Ground floor, has a carpet area of 484 sqft with 1 bathrooms and 1 balcony. You will also find 2 Open parking facility. The flat comes with power back up, security. You can visit the flat at Sector 51,Noida,Uttar Pradesh.",20000,20000,760,36,1,2 Open,No,Yes,Yes,Jogging and Strolling Track,True,True,Agent,76,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
QaywgfcWSDNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-615-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423833353132393831,2026-04-19 13:47:47,28.5756572575939,77.3826988418206,,Sector 75,"Sector 75,Noida","19210|Sector 50 Metro|5 minutes, 19210|Kalyanpuri, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Semi-Furnished,14,17,East,615,Sq-ft,5 to 10 years,"Semifurnished flat modular kitchen wardrobe etc. Find 1 BHK flat for rent in Sector 75 Noida. The 1 BHK apartment is available at a reasonable rent of ₹25,000. 1 Wardrobe and Gas Connection are some of the additional amenities available with the apartment. Located on the 14 floor, the flat has 1 bathrooms, 2 balcony in carpet area of 310 sqft. There is also facility of 1 Covered parking. The property has 17 floor and is equipped with Early Learning Centre, Kids Club facilities. The apartment is equipped with power back up, reserved parking, security. Visit the flat at Maxblis Grand Wellington, Plot No-1, Sector 75, Noida, Uttar Pradesh .",25000,25000,1800,41,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-02-22T11:52:08.000Z,"Feb 22, '26",True
1EoTBhVOji5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-250-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-135-in-Noida&id=4d423834303932353535,2026-04-19 13:47:47,28.4992651277328,77.4008028921883,,Sector 135,"Noida, Delhi NCR","19201|Genpact Stellar 135 Building, 19201|Assotech Business Cresterra, 19202|The Shriram Millennium School, 19202|Dps Sec-132",,,Builder Floor Apartment,Furnished,1,5,,250,Sq-ft,,"If you are searching a 1 BHK apartment for rent in Sector 135, check out this amazing rental flat. Available at a rental price of ₹16,000, this 1 BHK flat is worth considering. Visit the apartment at Sector 135, Noida - Noida Expressway, Delhi NCR. The owner has posted this 1 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",16000,,,64,1,,No,No,No,,False,False,Owner,0,Immediately,2026-04-06T04:39:15.000Z,"Apr 06, '26",True
nfaWw7Gm+kNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423530323035323232,2026-04-19 13:47:47,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Noida","19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Prometheus School, 19202|Delhi Technical Campus Greater Noida, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Furnished,5,25,North - East,600,Sq-ft,New Construction,"well furnished flat, every item available in good condition 1 BHK flat is available for rent in Noida Extension immediately. The Rent amount of this 1 BHK apartment is set at an attractive price of ₹18,000. The residents of the flat have access to additional facilities such as 1 Bed, 1 TV, Fridge, 1 AC and Gas Connection. The flat is on the 5 floor and includes 1 bathrooms, 1 balcony with a carpet area of 450 sqft. The property includes 1 Covered parking. This building features 25 floor and provides Kids play area, Kids Club facilities. This property offers power back up, reserved parking, security. You can visit the flat at Noida Extension, Noida.",18000,18500,1500,30,1,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
